x_voltage,y_voltage,z_voltage,x_gvalue,y_gvalue,z_gvalue,time
NA,NA,NA,0.136730,-0.007930,1.012652,1521534064.259837
NA,NA,NA,-0.018453,-0.008363,0.998516,1521534064.264837
NA,NA,NA,-0.170629,-0.019605,0.997410,1521534064.269847
NA,NA,NA,-0.316492,-0.023879,0.993809,1521534064.274861
NA,NA,NA,-0.440031,-0.022848,0.985605,1521534064.279863
NA,NA,NA,-0.522793,-0.021926,0.980953,1521534064.284878
NA,NA,NA,-0.559266,-0.024797,0.977297,1521534064.289880
NA,NA,NA,-0.540738,-0.028168,0.980992,1521534064.294882
NA,NA,NA,-0.481809,-0.023008,0.983234,1521534064.299883
NA,NA,NA,-0.373148,-0.025008,0.998883,1521534064.304896
NA,NA,NA,-0.237781,-0.014383,0.999742,1521534064.309905
NA,NA,NA,-0.083707,-0.003891,1.006242,1521534064.314910
NA,NA,NA,0.075406,-0.008098,1.013109,1521534064.319917
NA,NA,NA,0.220512,-0.007629,1.016898,1521534064.324917
NA,NA,NA,0.340590,-0.008293,1.029438,1521534064.329932
NA,NA,NA,0.420324,-0.004195,1.031387,1521534064.334932
NA,NA,NA,0.457430,0.001574,1.034406,1521534064.339936
NA,NA,NA,0.438816,0.002930,1.031906,1521534064.344939
NA,NA,NA,0.375297,-0.001949,1.024660,1521534064.349952
NA,NA,NA,0.274469,-0.009547,1.019703,1521534064.354958
NA,NA,NA,0.134352,-0.009309,1.012406,1521534064.359959
NA,NA,NA,-0.017582,-0.013113,1.004520,1521534064.364960
NA,NA,NA,-0.183176,-0.016789,0.998637,1521534064.369974
NA,NA,NA,-0.325582,-0.021867,0.992637,1521534064.374976
NA,NA,NA,-0.448496,-0.018527,0.978109,1521534064.379977
NA,NA,NA,-0.524543,-0.025855,0.981699,1521534064.384990
NA,NA,NA,-0.556184,-0.025965,0.978820,1521534064.389994
NA,NA,NA,-0.539219,-0.023273,0.989277,1521534064.394998
NA,NA,NA,-0.481699,-0.021344,0.980598,1521534064.400011
NA,NA,NA,-0.371652,-0.019777,0.991004,1521534064.405019
NA,NA,NA,-0.232539,-0.023512,0.999168,1521534064.410030
NA,NA,NA,-0.080121,-0.014719,1.010523,1521534064.415042
NA,NA,NA,0.077207,-0.009695,1.017680,1521534064.420045
NA,NA,NA,0.230645,-0.005633,1.023574,1521534064.425055
NA,NA,NA,0.344223,-0.004285,1.024629,1521534064.430065
NA,NA,NA,0.419816,0.000605,1.024035,1521534064.435068
NA,NA,NA,0.457164,-0.000516,1.035043,1521534064.440073
NA,NA,NA,0.438812,-0.001234,1.028168,1521534064.445086
NA,NA,NA,0.376359,0.000984,1.022895,1521534064.450093
NA,NA,NA,0.265684,-0.007570,1.023246,1521534064.455102
NA,NA,NA,0.128188,-0.006820,1.010695,1521534064.460109
NA,NA,NA,-0.025074,-0.013414,1.001051,1521534064.465117
NA,NA,NA,-0.183117,-0.017059,0.993316,1521534064.470131
NA,NA,NA,-0.325344,-0.020074,0.993191,1521534064.475134
NA,NA,NA,-0.447098,-0.020570,0.988332,1521534064.480139
NA,NA,NA,-0.527883,-0.025961,0.978645,1521534064.485142
NA,NA,NA,-0.556078,-0.027973,0.975363,1521534064.490149
NA,NA,NA,-0.538344,-0.029438,0.989742,1521534064.495153
NA,NA,NA,-0.477195,-0.026504,0.984344,1521534064.500160
NA,NA,NA,-0.369832,-0.018914,0.998402,1521534064.505164
NA,NA,NA,-0.227074,-0.015039,0.998836,1521534064.510178
NA,NA,NA,-0.074570,-0.012211,1.007125,1521534064.515193
NA,NA,NA,0.081992,-0.008430,1.010609,1521534064.520201
NA,NA,NA,0.228273,-0.005121,1.021871,1521534064.525204
NA,NA,NA,0.349703,-0.004156,1.030215,1521534064.530216
NA,NA,NA,0.425812,0.000156,1.030539,1521534064.535222
NA,NA,NA,0.457242,-0.001047,1.031371,1521534064.540235
NA,NA,NA,0.440215,-0.005941,1.027441,1521534064.545243
NA,NA,NA,0.369289,-0.001105,1.023246,1521534064.550258
NA,NA,NA,0.265949,-0.003391,1.020117,1521534064.555260
NA,NA,NA,0.129613,-0.012230,1.013691,1521534064.560266
NA,NA,NA,-0.032688,-0.015406,1.004191,1521534064.565278
NA,NA,NA,-0.191281,-0.019230,0.996074,1521534064.570286
NA,NA,NA,-0.331945,-0.018051,0.994418,1521534064.575291
NA,NA,NA,-0.450660,-0.024176,0.982660,1521534064.580296
NA,NA,NA,-0.529391,-0.022598,0.975785,1521534064.585300
NA,NA,NA,-0.557996,-0.026555,0.983914,1521534064.590301
NA,NA,NA,-0.537125,-0.030602,0.981520,1521534064.595315
NA,NA,NA,-0.470367,-0.020750,0.989477,1521534064.600326
NA,NA,NA,-0.366504,-0.017754,0.990133,1521534064.605328
NA,NA,NA,-0.226605,-0.014648,0.999168,1521534064.610333
NA,NA,NA,-0.073441,-0.014027,1.008074,1521534064.615336
NA,NA,NA,0.090457,-0.007871,1.016164,1521534064.620337
NA,NA,NA,0.243922,-0.008359,1.020738,1521534064.625344
NA,NA,NA,0.351531,-0.003387,1.026973,1521534064.630353
NA,NA,NA,0.425234,-0.000496,1.032336,1521534064.635368
NA,NA,NA,0.457070,-0.000172,1.031059,1521534064.640379
NA,NA,NA,0.438648,-0.002328,1.029813,1521534064.645389
NA,NA,NA,0.365414,-0.001133,1.024398,1521534064.650390
NA,NA,NA,0.261109,-0.009258,1.026289,1521534064.655393
NA,NA,NA,0.119309,-0.007238,1.006211,1521534064.660403
NA,NA,NA,-0.031797,-0.013805,1.006781,1521534064.665415
NA,NA,NA,-0.192855,-0.017109,0.991566,1521534064.670429
NA,NA,NA,-0.340742,-0.020633,0.995250,1521534064.675434
NA,NA,NA,-0.456273,-0.023605,0.985199,1521534064.680439
NA,NA,NA,-0.529574,-0.023414,0.981258,1521534064.685442
NA,NA,NA,-0.558000,-0.026785,0.977734,1521534064.690449
NA,NA,NA,-0.534668,-0.029648,0.983227,1521534064.695453
NA,NA,NA,-0.469469,-0.025199,0.991672,1521534064.700457
NA,NA,NA,-0.351215,-0.019000,0.991133,1521534064.705466
NA,NA,NA,-0.217191,-0.018160,1.001355,1521534064.710481
NA,NA,NA,-0.065180,-0.012965,1.005875,1521534064.715489
NA,NA,NA,0.091656,-0.009191,1.015930,1521534064.720503
NA,NA,NA,0.236695,-0.012566,1.021473,1521534064.725512
NA,NA,NA,0.350383,-0.003918,1.033094,1521534064.730514
NA,NA,NA,0.431344,-0.000949,1.033398,1521534064.735529
NA,NA,NA,0.456762,0.002477,1.032012,1521534064.740541
NA,NA,NA,0.433645,-0.001426,1.026457,1521534064.745549
NA,NA,NA,0.362398,-0.001605,1.018023,1521534064.750561
NA,NA,NA,0.255590,-0.012363,1.022781,1521534064.755564
NA,NA,NA,0.116156,-0.011551,1.011691,1521534064.760579
NA,NA,NA,-0.041027,-0.010293,1.008621,1521534064.765591
NA,NA,NA,-0.200105,-0.011879,0.991746,1521534064.770601
NA,NA,NA,-0.347355,-0.021320,0.986465,1521534064.775727
NA,NA,NA,-0.460520,-0.026117,0.979957,1521534064.780736
NA,NA,NA,-0.529680,-0.031270,0.982914,1521534064.785744
NA,NA,NA,-0.556527,-0.027379,0.983789,1521534064.790747
NA,NA,NA,-0.533609,-0.023688,0.986172,1521534064.795754
NA,NA,NA,-0.462621,-0.020777,0.987313,1521534064.800767
NA,NA,NA,-0.353160,-0.019715,0.992270,1521534064.805779
NA,NA,NA,-0.211492,-0.018922,0.997711,1521534064.810785
NA,NA,NA,-0.054027,-0.016145,1.011238,1521534064.815789
NA,NA,NA,0.099051,-0.006355,1.016332,1521534064.820795
NA,NA,NA,0.241715,-0.004418,1.022051,1521534064.825801
NA,NA,NA,0.359387,-0.003461,1.027215,1521534064.830809
NA,NA,NA,0.430871,-0.000363,1.030863,1521534064.835824
NA,NA,NA,0.459090,-0.002039,1.030977,1521534064.840839
NA,NA,NA,0.435293,-0.002379,1.029035,1521534064.845841
NA,NA,NA,0.361953,-0.003965,1.022301,1521534064.850851
NA,NA,NA,0.247012,-0.008926,1.020094,1521534064.856005
NA,NA,NA,0.104512,-0.010391,1.008410,1521534064.861010
NA,NA,NA,-0.046762,-0.015121,1.007824,1521534064.866011
NA,NA,NA,-0.211770,-0.020301,0.995016,1521534064.871015
NA,NA,NA,-0.355723,-0.019465,0.989465,1521534064.876030
NA,NA,NA,-0.464762,-0.023852,0.984031,1521534064.881033
NA,NA,NA,-0.534434,-0.027949,0.975988,1521534064.886041
NA,NA,NA,-0.557344,-0.027570,0.981727,1521534064.891041
NA,NA,NA,-0.528633,-0.027398,0.987535,1521534064.896057
NA,NA,NA,-0.453574,-0.023402,0.988484,1521534064.901061
NA,NA,NA,-0.344441,-0.020266,0.991969,1521534064.906066
NA,NA,NA,-0.204164,-0.016293,0.999156,1521534064.911077
NA,NA,NA,-0.045105,-0.013086,1.012305,1521534064.916092
NA,NA,NA,0.106602,-0.007012,1.017156,1521534064.921098
NA,NA,NA,0.253789,-0.004207,1.021535,1521534064.926098
NA,NA,NA,0.365063,-0.003145,1.031438,1521534064.931101
NA,NA,NA,0.431977,0.001203,1.025762,1521534064.936102
NA,NA,NA,0.458672,0.000074,1.036379,1521534064.941118
NA,NA,NA,0.427922,0.001082,1.025164,1521534064.946123
NA,NA,NA,0.352723,-0.003125,1.024430,1521534064.951135
NA,NA,NA,0.239266,-0.008250,1.015270,1521534064.956141
NA,NA,NA,0.099371,-0.008453,1.011680,1521534064.961141
NA,NA,NA,-0.058949,-0.016266,0.996227,1521534064.966157
NA,NA,NA,-0.211344,-0.018672,0.997832,1521534064.971165
NA,NA,NA,-0.355520,-0.021121,0.990504,1521534064.976167
NA,NA,NA,-0.470172,-0.019461,0.979355,1521534064.981181
NA,NA,NA,-0.531691,-0.029875,0.988203,1521534064.986189
NA,NA,NA,-0.562035,-0.026504,0.973133,1521534064.991193
NA,NA,NA,-0.529082,-0.025840,0.986336,1521534064.996201
NA,NA,NA,-0.452781,-0.027199,0.988242,1521534065.001209
NA,NA,NA,-0.336066,-0.019324,0.996145,1521534065.006322
NA,NA,NA,-0.197117,-0.016500,0.999355,1521534065.011331
NA,NA,NA,-0.039293,-0.013551,1.004363,1521534065.016333
NA,NA,NA,0.126703,-0.011348,1.020871,1521534065.021348
NA,NA,NA,0.260270,-0.002848,1.023480,1521534065.026359
NA,NA,NA,0.368898,0.001137,1.026926,1521534065.031362
NA,NA,NA,0.440004,-0.004789,1.029797,1521534065.036365
NA,NA,NA,0.454484,0.000594,1.027910,1521534065.041372
NA,NA,NA,0.428086,-0.001496,1.031297,1521534065.046373
NA,NA,NA,0.356219,-0.004375,1.024578,1521534065.051374
NA,NA,NA,0.232262,-0.003574,1.015699,1521534065.056377
NA,NA,NA,0.093172,-0.012094,1.009949,1521534065.061385
NA,NA,NA,-0.069359,-0.014590,0.996496,1521534065.066386
NA,NA,NA,-0.220094,-0.019816,0.993770,1521534065.071393
NA,NA,NA,-0.359801,-0.026262,0.990926,1521534065.076400
NA,NA,NA,-0.468871,-0.023941,0.986105,1521534065.081413
NA,NA,NA,-0.540398,-0.023371,0.983227,1521534065.086425
NA,NA,NA,-0.560281,-0.022176,0.976551,1521534065.091428
NA,NA,NA,-0.524535,-0.028121,0.982105,1521534065.096437
NA,NA,NA,-0.447027,-0.022461,0.986320,1521534065.101452
NA,NA,NA,-0.325316,-0.018184,0.997703,1521534065.106462
NA,NA,NA,-0.187973,-0.014551,1.004230,1521534065.111473
NA,NA,NA,-0.033105,-0.009465,1.007457,1521534065.116474
NA,NA,NA,0.124563,-0.009902,1.017340,1521534065.121478
NA,NA,NA,0.275734,-0.004777,1.025062,1521534065.126494
NA,NA,NA,0.370074,-0.001465,1.029941,1521534065.131498
NA,NA,NA,0.436789,0.002875,1.032070,1521534065.136509
NA,NA,NA,0.454297,0.002734,1.027770,1521534065.141510
NA,NA,NA,0.426016,-0.003145,1.026516,1521534065.146521
NA,NA,NA,0.347156,-0.007852,1.022398,1521534065.151527
NA,NA,NA,0.219027,-0.007734,1.019273,1521534065.156539
NA,NA,NA,0.090391,-0.009684,1.011590,1521534065.161554
NA,NA,NA,-0.080570,-0.011004,0.998043,1521534065.166555
NA,NA,NA,-0.231656,-0.014340,0.995477,1521534065.171559
NA,NA,NA,-0.366305,-0.025777,0.983250,1521534065.176560
NA,NA,NA,-0.475238,-0.023609,0.980410,1521534065.181571
NA,NA,NA,-0.540594,-0.026641,0.986145,1521534065.186667
NA,NA,NA,-0.555477,-0.021758,0.981563,1521534065.191682
NA,NA,NA,-0.525820,-0.020922,0.983977,1521534065.196698
NA,NA,NA,-0.445906,-0.024496,0.985680,1521534065.201702
NA,NA,NA,-0.323770,-0.017207,0.996910,1521534065.206710
NA,NA,NA,-0.182148,-0.014836,0.999383,1521534065.211724
NA,NA,NA,-0.025012,-0.010539,1.011797,1521534065.216725
NA,NA,NA,0.131066,-0.007566,1.019316,1521534065.221731
NA,NA,NA,0.267086,-0.002613,1.020352,1521534065.226741
NA,NA,NA,0.377777,0.001133,1.032687,1521534065.231746
NA,NA,NA,0.438172,-0.000215,1.029418,1521534065.236752
NA,NA,NA,0.455203,0.000844,1.031074,1521534065.241763
NA,NA,NA,0.424039,-0.004613,1.027148,1521534065.246779
NA,NA,NA,0.340660,-0.003930,1.023781,1521534065.251794
NA,NA,NA,0.210840,-0.008043,1.016707,1521534065.256796
NA,NA,NA,0.081309,-0.009047,1.013070,1521534065.261805
NA,NA,NA,-0.093668,-0.009770,0.997855,1521534065.267114
NA,NA,NA,-0.263520,-0.020168,0.989500,1521534065.272115
NA,NA,NA,-0.378809,-0.025758,0.985008,1521534065.277115
NA,NA,NA,-0.483570,-0.027598,0.982387,1521534065.282128
NA,NA,NA,-0.544156,-0.024805,0.986715,1521534065.287142
NA,NA,NA,-0.555574,-0.025016,0.981590,1521534065.292145
NA,NA,NA,-0.519598,-0.019668,0.983281,1521534065.297164
NA,NA,NA,-0.426676,-0.024773,0.984559,1521534065.302177
NA,NA,NA,-0.318262,-0.020945,0.992805,1521534065.307187
NA,NA,NA,-0.169363,-0.023270,1.007484,1521534065.312191
NA,NA,NA,-0.008926,-0.007621,1.010023,1521534065.317203
NA,NA,NA,0.146613,-0.007387,1.020770,1521534065.322218
NA,NA,NA,0.282469,-0.005516,1.019980,1521534065.327235
NA,NA,NA,0.389000,-0.004547,1.035906,1521534065.332246
NA,NA,NA,0.442297,0.000941,1.024070,1521534065.337257
NA,NA,NA,0.454227,0.003320,1.034531,1521534065.342263
NA,NA,NA,0.418070,-0.006758,1.026023,1521534065.347269
NA,NA,NA,0.330031,0.000414,1.021082,1521534065.352280
NA,NA,NA,0.211051,-0.012516,1.013359,1521534065.357286
NA,NA,NA,0.065582,-0.012742,1.005777,1521534065.362301
NA,NA,NA,-0.094793,-0.016957,1.010762,1521534065.367304
NA,NA,NA,-0.253402,-0.017875,0.991078,1521534065.372307
NA,NA,NA,-0.388395,-0.017566,0.982293,1521534065.377313
NA,NA,NA,-0.486203,-0.027617,0.979637,1521534065.382324
NA,NA,NA,-0.542723,-0.028277,0.985500,1521534065.387325
NA,NA,NA,-0.555629,-0.026285,0.981328,1521534065.392341
NA,NA,NA,-0.516066,-0.024570,0.984805,1521534065.397346
NA,NA,NA,-0.431461,-0.024012,0.989508,1521534065.402350
NA,NA,NA,-0.312758,-0.015898,0.993844,1521534065.407354
NA,NA,NA,-0.160613,-0.020016,1.004195,1521534065.412365
NA,NA,NA,0.011332,-0.013125,1.007555,1521534065.417372
NA,NA,NA,0.161695,-0.007266,1.023574,1521534065.422385
NA,NA,NA,0.288641,-0.002684,1.025180,1521534065.427398
NA,NA,NA,0.395262,-0.001797,1.026734,1521534065.432403
NA,NA,NA,0.443898,-0.001512,1.027766,1521534065.437408
NA,NA,NA,0.454703,-0.000758,1.031352,1521534065.442421
NA,NA,NA,0.414813,-0.005113,1.028191,1521534065.447430
NA,NA,NA,0.324449,-0.004867,1.024859,1521534065.452554
NA,NA,NA,0.200051,-0.003414,1.016105,1521534065.457568
NA,NA,NA,0.048891,-0.009664,1.004328,1521534065.462581
NA,NA,NA,-0.106406,-0.019152,1.002340,1521534065.467589
NA,NA,NA,-0.259523,-0.023285,0.993742,1521534065.472698
NA,NA,NA,-0.399523,-0.018949,0.988738,1521534065.477705
NA,NA,NA,-0.503926,-0.018012,0.977398,1521534065.482726
NA,NA,NA,-0.550406,-0.024559,0.979852,1521534065.487731
NA,NA,NA,-0.556363,-0.025992,0.976187,1521534065.493013
NA,NA,NA,-0.505754,-0.030074,0.986191,1521534065.498022
NA,NA,NA,-0.414727,-0.022469,0.988668,1521534065.503069
NA,NA,NA,-0.285422,-0.019957,1.002750,1521534065.508116
NA,NA,NA,-0.122004,-0.014887,1.004297,1521534065.513404
NA,NA,NA,0.024094,-0.007465,1.013578,1521534065.518410
NA,NA,NA,0.182984,-0.008805,1.017648,1521534065.523412
NA,NA,NA,0.312863,-0.006293,1.029266,1521534065.528416
NA,NA,NA,0.399617,-0.002328,1.028242,1521534065.533425
NA,NA,NA,0.448617,0.002355,1.026801,1521534065.538440
NA,NA,NA,0.450883,-0.002980,1.029340,1521534065.543451
NA,NA,NA,0.397473,-0.003551,1.021652,1521534065.548463
NA,NA,NA,0.306141,-0.003691,1.026500,1521534065.553472
NA,NA,NA,0.178141,-0.011594,1.010816,1521534065.558476
NA,NA,NA,0.010668,-0.010844,1.007520,1521534065.563489
NA,NA,NA,-0.130762,-0.020469,0.997918,1521534065.568498
NA,NA,NA,-0.289785,-0.024355,0.991258,1521534065.573501
NA,NA,NA,-0.410551,-0.026664,0.995398,1521534065.578502
NA,NA,NA,-0.507914,-0.025957,0.979887,1521534065.583512
NA,NA,NA,-0.554133,-0.024602,0.975977,1521534065.588513
NA,NA,NA,-0.548074,-0.027086,0.983652,1521534065.593528
NA,NA,NA,-0.501160,-0.027949,0.984273,1521534065.598543
NA,NA,NA,-0.403832,-0.019914,0.992676,1521534065.603543
NA,NA,NA,-0.273391,-0.019629,0.991355,1521534065.608546
NA,NA,NA,-0.122230,-0.013605,1.005090,1521534065.613547
NA,NA,NA,0.031559,-0.009508,1.008656,1521534065.618555
NA,NA,NA,0.183738,-0.003699,1.022965,1521534065.623563
NA,NA,NA,0.316055,-0.003617,1.023961,1521534065.628657
NA,NA,NA,0.409500,-0.003367,1.028977,1521534065.633662
NA,NA,NA,0.449129,-0.001609,1.027031,1521534065.638672
NA,NA,NA,0.447039,0.000926,1.031418,1521534065.643684
NA,NA,NA,0.401297,-0.005109,1.032824,1521534065.648699
NA,NA,NA,0.298758,-0.002012,1.019207,1521534065.653715
NA,NA,NA,0.170563,-0.012320,1.016801,1521534065.658726
