x_voltage,y_voltage,z_voltage,x_gvalue,y_gvalue,z_gvalue,time
NA,NA,NA,-0.002855,-0.038223,1.012176,1521532505.801870
NA,NA,NA,-0.005184,-0.031902,1.008215,1521532505.806884
NA,NA,NA,-0.005316,-0.035453,1.006090,1521532505.811891
NA,NA,NA,-0.005605,-0.030664,1.005926,1521532505.816902
NA,NA,NA,-0.003496,-0.032195,1.003684,1521532505.821912
NA,NA,NA,-0.003785,-0.030781,1.011996,1521532505.826918
NA,NA,NA,-0.003652,-0.030402,1.008031,1521532505.831932
NA,NA,NA,-0.004148,-0.025480,1.009195,1521532505.836947
NA,NA,NA,-0.005793,-0.023969,1.004211,1521532505.841957
NA,NA,NA,-0.005070,-0.025918,1.007473,1521532505.846961
NA,NA,NA,-0.006281,-0.022129,1.006691,1521532505.851967
NA,NA,NA,-0.003652,-0.023941,1.009391,1521532505.856985
NA,NA,NA,-0.005289,-0.017945,1.007180,1521532505.862002
NA,NA,NA,-0.002703,-0.020773,1.007777,1521532505.867013
NA,NA,NA,-0.002918,-0.021754,1.005516,1521532505.872013
NA,NA,NA,-0.003160,-0.016145,1.010648,1521532505.877019
NA,NA,NA,-0.005871,-0.017980,1.007527,1521532505.882035
NA,NA,NA,-0.003406,-0.014715,1.010824,1521532505.887041
NA,NA,NA,-0.003406,-0.015883,1.007258,1521532505.892053
NA,NA,NA,-0.004910,-0.011844,1.006984,1521532505.897073
NA,NA,NA,-0.005492,-0.012031,1.007953,1521532505.902089
NA,NA,NA,-0.003875,-0.012652,1.008008,1521532505.907093
NA,NA,NA,-0.002859,-0.009035,1.009145,1521532505.912102
NA,NA,NA,-0.003383,-0.007270,1.009008,1521532505.917103
NA,NA,NA,-0.002926,-0.008020,1.003605,1521532505.922104
NA,NA,NA,-0.002016,-0.008258,1.006793,1521532505.927117
NA,NA,NA,-0.006066,-0.002441,1.004285,1521532505.932118
NA,NA,NA,0.000598,-0.003711,1.009937,1521532505.937125
NA,NA,NA,-0.004336,0.000176,1.010449,1521532505.942137
NA,NA,NA,-0.002770,-0.001086,1.004965,1521532505.947147
NA,NA,NA,-0.003961,0.001250,1.007602,1521532505.952149
NA,NA,NA,-0.005148,0.001871,1.005805,1521532505.957155
NA,NA,NA,-0.002172,-0.001285,1.010629,1521532505.962162
NA,NA,NA,-0.002645,0.007027,1.008297,1521532505.967176
NA,NA,NA,-0.004922,0.007145,1.005617,1521532505.972183
NA,NA,NA,-0.008176,0.010180,1.002367,1521532505.977188
