x_voltage,y_voltage,z_voltage,x_gvalue,y_gvalue,z_gvalue,time
NA,NA,NA,-0.152711,-0.018254,1.004855,1521533491.668877
NA,NA,NA,-0.153078,-0.017633,1.002977,1521533491.673885
NA,NA,NA,-0.153273,-0.013437,0.996898,1521533491.678898
NA,NA,NA,-0.149730,-0.019777,1.003359,1521533491.683914
NA,NA,NA,-0.152176,-0.015883,0.997930,1521533491.688922
NA,NA,NA,-0.147742,-0.019766,1.004383,1521533491.693933
NA,NA,NA,-0.147059,-0.015730,1.000664,1521533491.698947
NA,NA,NA,-0.144871,-0.019230,1.005352,1521533491.703954
NA,NA,NA,-0.146707,-0.017922,1.001191,1521533491.708967
NA,NA,NA,-0.144473,-0.016855,0.996758,1521533491.713971
NA,NA,NA,-0.142262,-0.016793,1.003754,1521533491.718971
NA,NA,NA,-0.139652,-0.016523,1.005152,1521533491.723982
NA,NA,NA,-0.142906,-0.010770,0.995945,1521533491.728994
NA,NA,NA,-0.136668,-0.016363,1.003418,1521533491.733996
NA,NA,NA,-0.135055,-0.018027,1.000871,1521533491.739008
NA,NA,NA,-0.134379,-0.017777,1.000195,1521533491.744013
NA,NA,NA,-0.130027,-0.017762,1.004113,1521533491.749027
NA,NA,NA,-0.127652,-0.014609,1.006285,1521533491.754034
NA,NA,NA,-0.127148,-0.016379,1.001707,1521533491.759048
NA,NA,NA,-0.131301,-0.011691,0.994480,1521533491.764055
NA,NA,NA,-0.120672,-0.018715,1.004687,1521533491.769070
NA,NA,NA,-0.119238,-0.019680,1.002043,1521533491.774082
NA,NA,NA,-0.116641,-0.015922,1.005902,1521533491.779094
NA,NA,NA,-0.115555,-0.014965,1.005102,1521533491.784096
NA,NA,NA,-0.114203,-0.012988,1.001430,1521533491.789109
NA,NA,NA,-0.109578,-0.017469,1.002348,1521533491.794111
NA,NA,NA,-0.111016,-0.016348,1.001219,1521533491.799125
NA,NA,NA,-0.104902,-0.016938,1.005172,1521533491.804126
NA,NA,NA,-0.104863,-0.009137,1.006383,1521533491.809130
NA,NA,NA,-0.098328,-0.009062,1.004145,1521533491.814141
NA,NA,NA,-0.096887,-0.009891,0.999500,1521533491.819144
NA,NA,NA,-0.095027,-0.016047,0.993930,1521533491.824152
NA,NA,NA,-0.090031,-0.019309,0.995828,1521533491.829160
NA,NA,NA,-0.079996,-0.022277,1.015859,1521533491.834174
NA,NA,NA,-0.088254,-0.013473,1.005965,1521533491.839179
NA,NA,NA,-0.079082,-0.010336,1.008348,1521533491.844190
NA,NA,NA,-0.079102,-0.013191,1.002734,1521533491.849193
NA,NA,NA,-0.077918,-0.014934,0.995961,1521533491.854204
NA,NA,NA,-0.070824,-0.020457,1.008813,1521533491.859213
NA,NA,NA,-0.070328,-0.017430,1.003012,1521533491.864222
NA,NA,NA,-0.064184,-0.013746,1.008113,1521533491.869228
NA,NA,NA,-0.062156,-0.013074,1.009008,1521533491.874236
NA,NA,NA,-0.061770,-0.012660,1.005457,1521533491.879245
NA,NA,NA,-0.057461,-0.013980,1.002211,1521533491.884259
NA,NA,NA,-0.056207,-0.013430,1.004281,1521533491.889268
NA,NA,NA,-0.048512,-0.015375,1.003262,1521533491.894280
NA,NA,NA,-0.049445,-0.013738,1.005488,1521533491.899288
NA,NA,NA,-0.044645,-0.012504,1.007559,1521533491.904299
NA,NA,NA,-0.041414,-0.010121,1.008332,1521533491.909308
NA,NA,NA,-0.037676,-0.010211,1.005191,1521533491.914310
NA,NA,NA,-0.032809,-0.014648,1.002941,1521533491.919316
NA,NA,NA,-0.029965,-0.018297,1.007051,1521533491.924328
NA,NA,NA,-0.024563,-0.019207,1.014863,1521533491.929343
NA,NA,NA,-0.025336,-0.011855,1.006758,1521533491.934351
NA,NA,NA,-0.019828,-0.011875,1.012539,1521533491.939353
NA,NA,NA,-0.021145,-0.012000,1.002168,1521533491.944357
NA,NA,NA,-0.015820,-0.010684,1.010789,1521533491.949360
NA,NA,NA,-0.012828,-0.015141,1.005160,1521533491.954373
NA,NA,NA,-0.011180,-0.010734,1.005496,1521533491.959384
NA,NA,NA,-0.008051,-0.012680,1.007914,1521533491.964395
NA,NA,NA,-0.002320,-0.012938,1.004191,1521533491.969402
NA,NA,NA,0.000898,-0.014438,1.011367,1521533491.974408
NA,NA,NA,-0.000184,-0.011441,1.001867,1521533491.979420
NA,NA,NA,0.005414,-0.012664,1.012961,1521533491.984425
NA,NA,NA,0.006547,-0.015898,1.010980,1521533491.989430
NA,NA,NA,0.008215,-0.005676,1.007059,1521533491.994444
NA,NA,NA,0.015969,-0.016285,1.014633,1521533491.999460
NA,NA,NA,0.008793,-0.010781,0.996750,1521533492.004463
NA,NA,NA,0.020191,-0.015855,1.012465,1521533492.009464
NA,NA,NA,0.017652,-0.011828,1.007625,1521533492.014479
NA,NA,NA,0.021453,-0.006906,1.013660,1521533492.019488
NA,NA,NA,0.023969,-0.010469,1.010824,1521533492.024503
NA,NA,NA,0.024844,-0.008652,1.008129,1521533492.029505
NA,NA,NA,0.028910,-0.016188,1.007848,1521533492.034506
NA,NA,NA,0.028578,-0.013387,1.008012,1521533492.039513
NA,NA,NA,0.034332,-0.012320,1.017117,1521533492.044527
NA,NA,NA,0.033816,-0.005613,1.008988,1521533492.049534
NA,NA,NA,0.034688,-0.009910,1.007238,1521533492.054536
NA,NA,NA,0.035609,-0.009441,1.002695,1521533492.059545
NA,NA,NA,0.043207,-0.014480,1.011348,1521533492.064556
NA,NA,NA,0.043191,-0.015793,1.012922,1521533492.069558
NA,NA,NA,0.040359,-0.010484,1.011402,1521533492.074566
NA,NA,NA,0.042848,-0.012508,1.012598,1521533492.079566
NA,NA,NA,0.040770,-0.008559,1.005480,1521533492.084567
NA,NA,NA,0.046926,-0.012141,1.017355,1521533492.089570
NA,NA,NA,0.048516,-0.013816,1.007035,1521533492.094580
NA,NA,NA,0.047867,-0.005555,1.016391,1521533492.099582
NA,NA,NA,0.049441,-0.013219,1.009617,1521533492.104586
NA,NA,NA,0.047785,-0.008707,1.007766,1521533492.109595
NA,NA,NA,0.055090,-0.016902,1.016902,1521533492.114609
NA,NA,NA,0.047281,-0.007453,1.005195,1521533492.119616
NA,NA,NA,0.054504,-0.010996,1.018305,1521533492.124627
NA,NA,NA,0.052898,-0.013809,1.005113,1521533492.129628
NA,NA,NA,0.053801,-0.011824,1.015012,1521533492.134747
NA,NA,NA,0.051078,-0.010344,1.004676,1521533492.139760
NA,NA,NA,0.052156,-0.004848,1.014563,1521533492.144763
NA,NA,NA,0.053680,-0.013164,1.012996,1521533492.149773
NA,NA,NA,0.051426,-0.009020,1.005137,1521533492.154782
NA,NA,NA,0.053832,-0.014875,1.010992,1521533492.159789
NA,NA,NA,0.053551,-0.014055,1.008590,1521533492.164795
NA,NA,NA,0.050203,-0.008789,1.016230,1521533492.169807
NA,NA,NA,0.052793,-0.013359,1.012594,1521533492.174821
NA,NA,NA,0.044777,-0.007320,1.008480,1521533492.179837
NA,NA,NA,0.045902,-0.009762,1.005730,1521533492.184837
NA,NA,NA,0.049262,-0.013285,1.013805,1521533492.189841
NA,NA,NA,0.049070,-0.015957,1.015652,1521533492.194856
NA,NA,NA,0.045625,-0.006957,1.011602,1521533492.199870
NA,NA,NA,0.044555,-0.009805,1.008879,1521533492.205124
NA,NA,NA,0.045234,-0.011129,1.009957,1521533492.210132
NA,NA,NA,0.041609,-0.012090,1.010156,1521533492.215136
NA,NA,NA,0.045285,-0.019617,1.015258,1521533492.220146
NA,NA,NA,0.037531,-0.010125,1.012891,1521533492.225158
NA,NA,NA,0.038570,-0.011715,1.011859,1521533492.230169
NA,NA,NA,0.035039,-0.012980,1.012910,1521533492.235180
NA,NA,NA,0.030203,-0.010582,1.005809,1521533492.240189
NA,NA,NA,0.032953,-0.014414,1.009051,1521533492.245199
NA,NA,NA,0.033406,-0.019371,1.015723,1521533492.250208
NA,NA,NA,0.025563,-0.008129,1.010715,1521533492.255218
NA,NA,NA,0.025875,-0.010426,1.015176,1521533492.260226
NA,NA,NA,0.023934,-0.010594,1.003586,1521533492.265230
NA,NA,NA,0.022437,-0.011148,1.013188,1521533492.270243
NA,NA,NA,0.015945,-0.014246,1.002148,1521533492.275245
NA,NA,NA,0.016008,-0.011680,1.015488,1521533492.280248
NA,NA,NA,0.018516,-0.017488,1.014516,1521533492.285253
NA,NA,NA,0.011102,-0.010590,1.009039,1521533492.290259
NA,NA,NA,0.012383,-0.011816,1.010516,1521533492.295264
NA,NA,NA,0.005684,-0.012621,1.006012,1521533492.300267
NA,NA,NA,0.006320,-0.014352,1.013164,1521533492.305272
NA,NA,NA,-0.001398,-0.012035,1.004184,1521533492.310276
NA,NA,NA,-0.002539,-0.011539,1.005070,1521533492.315289
NA,NA,NA,-0.001363,-0.021559,1.009621,1521533492.320292
NA,NA,NA,-0.008086,-0.013566,1.008387,1521533492.325305
NA,NA,NA,-0.009781,-0.012004,1.008777,1521533492.330306
NA,NA,NA,-0.013852,-0.010438,1.004309,1521533492.335423
NA,NA,NA,-0.016438,-0.010637,1.007703,1521533492.340432
NA,NA,NA,-0.021750,-0.012777,1.002750,1521533492.345439
NA,NA,NA,-0.021227,-0.015527,1.010008,1521533492.350442
NA,NA,NA,-0.024191,-0.017559,1.009758,1521533492.355444
NA,NA,NA,-0.028105,-0.011617,1.010320,1521533492.360446
NA,NA,NA,-0.032016,-0.014410,1.006375,1521533492.365453
NA,NA,NA,-0.037637,-0.010434,0.999422,1521533492.370459
NA,NA,NA,-0.038035,-0.016992,1.005316,1521533492.375460
NA,NA,NA,-0.042035,-0.018754,1.003105,1521533492.380473
NA,NA,NA,-0.043500,-0.011906,1.008465,1521533492.385483
NA,NA,NA,-0.044172,-0.012492,1.008582,1521533492.390487
NA,NA,NA,-0.051684,-0.009047,0.999402,1521533492.395488
NA,NA,NA,-0.054660,-0.011930,1.001473,1521533492.400495
NA,NA,NA,-0.060852,-0.015863,0.999953,1521533492.405500
NA,NA,NA,-0.060750,-0.019836,1.008047,1521533492.410514
NA,NA,NA,-0.064770,-0.011836,1.003816,1521533492.415519
NA,NA,NA,-0.062180,-0.016934,1.012309,1521533492.420531
NA,NA,NA,-0.073055,-0.011723,0.999441,1521533492.425538
NA,NA,NA,-0.073816,-0.013266,1.001484,1521533492.430549
NA,NA,NA,-0.076172,-0.017941,1.001039,1521533492.435781
NA,NA,NA,-0.076563,-0.016715,1.007879,1521533492.440794
NA,NA,NA,-0.083609,-0.013609,1.007262,1521533492.445800
NA,NA,NA,-0.085594,-0.013898,1.006105,1521533492.450807
NA,NA,NA,-0.092816,-0.014141,1.001910,1521533492.455822
NA,NA,NA,-0.094250,-0.015102,0.999383,1521533492.460834
NA,NA,NA,-0.093063,-0.016656,1.006859,1521533492.465842
NA,NA,NA,-0.099664,-0.013340,1.000172,1521533492.470845
NA,NA,NA,-0.100328,-0.017590,1.005879,1521533492.476167
NA,NA,NA,-0.105570,-0.012176,1.001918,1521533492.481170
NA,NA,NA,-0.105148,-0.015820,1.009453,1521533492.486186
NA,NA,NA,-0.109000,-0.014918,1.001012,1521533492.491192
NA,NA,NA,-0.114977,-0.011496,1.003371,1521533492.496202
NA,NA,NA,-0.117570,-0.016500,0.999223,1521533492.501215
NA,NA,NA,-0.116891,-0.015672,1.006215,1521533492.506221
NA,NA,NA,-0.123797,-0.011238,1.003016,1521533492.511236
