x_voltage,y_voltage,z_voltage,x_gvalue,y_gvalue,z_gvalue,time
NA,NA,NA,-0.004355,-0.173891,1.004422,1521532029.547476
NA,NA,NA,-0.008566,-0.253445,1.005066,1521532029.552492
NA,NA,NA,-0.004945,-0.314617,1.012172,1521532029.557510
NA,NA,NA,-0.010789,-0.382559,0.999695,1521532029.562516
NA,NA,NA,-0.008434,-0.437008,0.999445,1521532029.567526
NA,NA,NA,-0.012477,-0.477469,0.999590,1521532029.572539
NA,NA,NA,-0.010852,-0.508687,1.007535,1521532029.577551
NA,NA,NA,-0.010859,-0.519203,1.005242,1521532029.582556
NA,NA,NA,-0.010559,-0.528543,1.004156,1521532029.587560
NA,NA,NA,-0.013473,-0.519750,0.998176,1521532029.592571
NA,NA,NA,-0.012594,-0.502199,0.998148,1521532029.597589
NA,NA,NA,-0.010531,-0.471793,1.001355,1521532029.602690
NA,NA,NA,-0.010543,-0.422258,1.005023,1521532029.607702
NA,NA,NA,-0.007137,-0.370133,1.008867,1521532029.612715
NA,NA,NA,-0.012113,-0.303309,0.999691,1521532029.617723
NA,NA,NA,-0.006695,-0.240383,1.002082,1521532029.622729
NA,NA,NA,-0.007027,-0.161496,1.002605,1521532029.627742
NA,NA,NA,-0.002645,-0.085812,1.010848,1521532029.632792
NA,NA,NA,-0.006672,0.008734,1.007961,1521532029.637808
NA,NA,NA,-0.002012,0.083621,1.009578,1521532029.642822
NA,NA,NA,-0.002777,0.164887,1.006141,1521532029.647840
NA,NA,NA,0.002223,0.236316,1.007477,1521532029.652851
NA,NA,NA,0.001430,0.309113,1.009695,1521532029.657858
NA,NA,NA,0.002625,0.370574,1.015555,1521532029.662865
NA,NA,NA,0.001055,0.425477,1.008879,1521532029.667876
NA,NA,NA,0.001035,0.465242,1.008023,1521532029.672884
NA,NA,NA,0.004063,0.493047,1.009293,1521532029.677902
NA,NA,NA,0.001828,0.509445,1.010832,1521532029.682908
NA,NA,NA,0.004047,0.517188,1.017320,1521532029.687926
NA,NA,NA,0.005422,0.509227,1.015816,1521532029.692934
NA,NA,NA,0.002504,0.489187,1.011484,1521532029.697937
NA,NA,NA,0.004262,0.452621,1.009520,1521532029.702946
NA,NA,NA,-0.000934,0.413586,1.006938,1521532029.707947
NA,NA,NA,0.000961,0.349516,1.012125,1521532029.712959
NA,NA,NA,0.002910,0.295324,1.016773,1521532029.717964
NA,NA,NA,-0.001152,0.221309,1.008371,1521532029.722980
NA,NA,NA,-0.004871,0.151246,1.003137,1521532029.727997
NA,NA,NA,-0.002977,0.054992,1.000301,1521532029.733006
NA,NA,NA,-0.000957,-0.023438,1.013813,1521532029.738009
NA,NA,NA,-0.005301,-0.097762,1.010875,1521532029.743014
NA,NA,NA,-0.007148,-0.177633,1.006727,1521532029.748025
NA,NA,NA,-0.009410,-0.252137,0.995363,1521532029.753036
NA,NA,NA,-0.009504,-0.329516,0.999203,1521532029.758047
NA,NA,NA,-0.009906,-0.387785,1.004340,1521532029.763063
NA,NA,NA,-0.005316,-0.443258,1.010750,1521532029.768064
NA,NA,NA,-0.014902,-0.470684,1.002500,1521532029.773077
NA,NA,NA,-0.012508,-0.507242,0.996430,1521532029.778081
NA,NA,NA,-0.013602,-0.524531,0.993551,1521532029.783083
NA,NA,NA,-0.011336,-0.533719,1.000223,1521532029.788083
NA,NA,NA,-0.009699,-0.517574,1.007832,1521532029.793091
NA,NA,NA,-0.010855,-0.493656,1.007531,1521532029.798099
NA,NA,NA,-0.010598,-0.463930,0.996363,1521532029.803113
NA,NA,NA,-0.011805,-0.416082,0.999852,1521532029.808122
NA,NA,NA,-0.009805,-0.373664,1.000094,1521532029.813128
NA,NA,NA,-0.007348,-0.304395,1.008316,1521532029.818140
NA,NA,NA,-0.007746,-0.230840,1.006445,1521532029.823149
NA,NA,NA,-0.006027,-0.147527,1.008219,1521532029.828157
NA,NA,NA,-0.006543,-0.077258,0.998535,1521532029.833158
NA,NA,NA,-0.002566,0.004164,1.007250,1521532029.838176
NA,NA,NA,-0.001352,0.084812,1.008145,1521532029.843193
