x_voltage,y_voltage,z_voltage,x_gvalue,y_gvalue,z_gvalue,time
NA,NA,NA,-0.000793,0.079254,1.013719,1521531841.794896
NA,NA,NA,-0.005719,0.083316,1.004457,1521531841.799900
NA,NA,NA,-0.003754,0.090785,1.006012,1521531841.804909
NA,NA,NA,-0.002867,0.094383,1.004383,1521531841.809912
NA,NA,NA,-0.000230,0.102023,1.011750,1521531841.814923
NA,NA,NA,-0.004613,0.114184,1.009742,1521531841.819936
NA,NA,NA,-0.002203,0.115414,1.006422,1521531841.824948
NA,NA,NA,-0.004531,0.123527,1.005035,1521531841.829956
NA,NA,NA,-0.003668,0.123520,1.004668,1521531841.834972
NA,NA,NA,-0.001559,0.128617,1.013129,1521531841.839981
NA,NA,NA,-0.000156,0.131238,1.012898,1521531841.844984
NA,NA,NA,-0.002820,0.137195,1.011984,1521531841.850000
NA,NA,NA,-0.001824,0.137941,1.002852,1521531841.855001
NA,NA,NA,0.000574,0.133547,1.008887,1521531841.860015
NA,NA,NA,-0.003230,0.141859,1.009379,1521531841.865015
NA,NA,NA,-0.000410,0.139598,1.015301,1521531841.870024
NA,NA,NA,-0.004305,0.147375,1.010324,1521531841.875028
NA,NA,NA,-0.003887,0.139203,1.002137,1521531841.880040
NA,NA,NA,-0.004105,0.137480,1.008250,1521531841.885052
NA,NA,NA,-0.001926,0.134063,1.008344,1521531841.890062
NA,NA,NA,-0.001039,0.133391,1.015828,1521531841.895066
NA,NA,NA,-0.003547,0.135664,1.011605,1521531841.900082
NA,NA,NA,-0.001766,0.127949,1.002941,1521531841.905095
NA,NA,NA,-0.004645,0.128293,1.005797,1521531841.910099
NA,NA,NA,0.002563,0.118203,1.010363,1521531841.915111
NA,NA,NA,-0.000254,0.118719,1.017555,1521531841.920122
NA,NA,NA,-0.002836,0.109977,1.009586,1521531841.925127
NA,NA,NA,-0.002055,0.107566,1.008172,1521531841.930135
NA,NA,NA,-0.003996,0.094914,1.003984,1521531841.935145
NA,NA,NA,-0.000672,0.088016,1.008285,1521531841.940149
NA,NA,NA,-0.003863,0.083836,1.012250,1521531841.945160
NA,NA,NA,-0.000234,0.077508,1.007176,1521531841.950168
NA,NA,NA,-0.003363,0.072707,1.004687,1521531841.955181
NA,NA,NA,-0.003102,0.058336,1.002324,1521531841.960183
NA,NA,NA,-0.004082,0.050281,1.006344,1521531841.965186
NA,NA,NA,-0.001906,0.042320,1.016578,1521531841.970188
NA,NA,NA,-0.002590,0.034488,1.005285,1521531841.975198
NA,NA,NA,-0.004258,0.031734,1.009594,1521531841.980199
NA,NA,NA,-0.005219,0.013324,1.001359,1521531841.985209
NA,NA,NA,-0.002215,0.006070,1.008078,1521531841.990219
NA,NA,NA,-0.003988,-0.003516,1.008430,1521531841.995221
NA,NA,NA,-0.002949,-0.011266,1.009488,1521531842.000553
NA,NA,NA,-0.007680,-0.016195,1.004754,1521531842.005555
NA,NA,NA,-0.004703,-0.031043,1.004391,1521531842.010555
NA,NA,NA,-0.005633,-0.039668,1.008371,1521531842.015797
NA,NA,NA,-0.006844,-0.051207,1.007059,1521531842.020809
NA,NA,NA,-0.003867,-0.058031,1.009730,1521531842.025810
NA,NA,NA,-0.005848,-0.065215,1.007465,1521531842.030818
NA,NA,NA,-0.007641,-0.072129,1.004742,1521531842.035822
NA,NA,NA,-0.004000,-0.085012,1.005797,1521531842.040826
NA,NA,NA,-0.002176,-0.090980,1.008930,1521531842.045832
NA,NA,NA,-0.004305,-0.099539,1.006922,1521531842.050834
NA,NA,NA,-0.004762,-0.102336,1.008746,1521531842.055846
NA,NA,NA,-0.005605,-0.113375,1.003539,1521531842.060855
