x_voltage,y_voltage,z_voltage,x_gvalue,y_gvalue,z_gvalue,time
NA,NA,NA,-1.007043,-0.148262,0.462656,1521535097.465013
NA,NA,NA,-1.005500,-0.150676,0.404039,1521535097.470023
NA,NA,NA,-1.005043,-0.152137,0.302070,1521535097.475035
NA,NA,NA,-0.997805,-0.156203,0.172109,1521535097.480046
NA,NA,NA,-0.993391,-0.157605,0.011250,1521535097.485161
NA,NA,NA,-0.985992,-0.161410,-0.147457,1521535097.490171
NA,NA,NA,-0.981809,-0.162277,-0.298414,1521535097.495171
NA,NA,NA,-0.977816,-0.166684,-0.420324,1521535097.500181
NA,NA,NA,-0.975129,-0.169488,-0.506273,1521535097.505194
NA,NA,NA,-0.972246,-0.170008,-0.549270,1521535097.510209
NA,NA,NA,-0.973703,-0.169531,-0.537188,1521535097.515220
NA,NA,NA,-0.975375,-0.168680,-0.479789,1521535097.520232
NA,NA,NA,-0.978063,-0.166441,-0.379105,1521535097.525242
NA,NA,NA,-0.984949,-0.161746,-0.246676,1521535097.530259
NA,NA,NA,-0.988527,-0.160945,-0.092188,1521535097.535262
NA,NA,NA,-0.995512,-0.157754,0.073438,1521535097.540266
NA,NA,NA,-0.999766,-0.154871,0.223551,1521535097.545280
NA,NA,NA,-1.004762,-0.151594,0.351871,1521535097.550293
NA,NA,NA,-1.008078,-0.148965,0.432090,1521535097.555303
NA,NA,NA,-1.008930,-0.147777,0.469164,1521535097.560319
NA,NA,NA,-1.009043,-0.147578,0.460910,1521535097.565328
NA,NA,NA,-1.006539,-0.151363,0.394578,1521535097.570340
NA,NA,NA,-1.002480,-0.152922,0.298395,1521535097.575354
NA,NA,NA,-0.998215,-0.154477,0.155867,1521535097.580358
NA,NA,NA,-0.991437,-0.159301,0.010090,1521535097.585361
NA,NA,NA,-0.986625,-0.161910,-0.167777,1521535097.590368
NA,NA,NA,-0.981523,-0.164926,-0.306855,1521535097.595373
NA,NA,NA,-0.975613,-0.167883,-0.424660,1521535097.600384
NA,NA,NA,-0.973695,-0.169734,-0.509437,1521535097.605385
NA,NA,NA,-0.973680,-0.169227,-0.551152,1521535097.610387
NA,NA,NA,-0.973809,-0.167773,-0.536840,1521535097.615389
NA,NA,NA,-0.974562,-0.171016,-0.472125,1521535097.620562
NA,NA,NA,-0.978703,-0.166660,-0.373059,1521535097.625578
NA,NA,NA,-0.984559,-0.162453,-0.231422,1521535097.630582
NA,NA,NA,-0.989504,-0.159945,-0.073008,1521535097.635587
NA,NA,NA,-0.996215,-0.157797,0.082379,1521535097.640590
NA,NA,NA,-1.001273,-0.152016,0.228324,1521535097.645605
NA,NA,NA,-1.004699,-0.150758,0.358125,1521535097.650617
NA,NA,NA,-1.007723,-0.149105,0.437230,1521535097.655626
NA,NA,NA,-1.009238,-0.147285,0.472492,1521535097.660643
NA,NA,NA,-1.008312,-0.147250,0.456660,1521535097.665659
NA,NA,NA,-1.005508,-0.151277,0.388934,1521535097.670670
NA,NA,NA,-1.001914,-0.153762,0.289977,1521535097.675686
NA,NA,NA,-0.997215,-0.154770,0.148301,1521535097.680697
NA,NA,NA,-0.990625,-0.159230,-0.007348,1521535097.685704
NA,NA,NA,-0.986961,-0.160871,-0.168313,1521535097.690708
NA,NA,NA,-0.982277,-0.164320,-0.312254,1521535097.695717
NA,NA,NA,-0.978250,-0.168441,-0.437930,1521535097.700732
NA,NA,NA,-0.973789,-0.170066,-0.512773,1521535097.705732
NA,NA,NA,-0.973840,-0.169293,-0.550398,1521535097.710747
NA,NA,NA,-0.973840,-0.168992,-0.533074,1521535097.715747
NA,NA,NA,-0.974043,-0.168887,-0.470855,1521535097.720762
NA,NA,NA,-0.978379,-0.165645,-0.366633,1521535097.725774
NA,NA,NA,-0.984234,-0.162035,-0.222414,1521535097.730777
NA,NA,NA,-0.989254,-0.160188,-0.075922,1521535097.735780
NA,NA,NA,-0.997324,-0.155504,0.087590,1521535097.740783
NA,NA,NA,-1.000996,-0.155074,0.239195,1521535097.745794
NA,NA,NA,-1.006957,-0.149465,0.353477,1521535097.750795
NA,NA,NA,-1.005875,-0.148008,0.440000,1521535097.755802
NA,NA,NA,-1.011258,-0.147926,0.468875,1521535097.760807
NA,NA,NA,-1.009008,-0.147297,0.457180,1521535097.765810
NA,NA,NA,-1.005406,-0.151781,0.390430,1521535097.770811
NA,NA,NA,-1.003504,-0.151203,0.282488,1521535097.775812
NA,NA,NA,-0.997305,-0.154590,0.147141,1521535097.780812
NA,NA,NA,-0.991352,-0.159297,-0.009129,1521535097.785822
NA,NA,NA,-0.986090,-0.161418,-0.181965,1521535097.790824
NA,NA,NA,-0.980227,-0.165137,-0.325617,1521535097.795834
NA,NA,NA,-0.977543,-0.167141,-0.438188,1521535097.800848
NA,NA,NA,-0.973785,-0.168570,-0.515559,1521535097.805861
NA,NA,NA,-0.972785,-0.168957,-0.549059,1521535097.811161
NA,NA,NA,-0.973461,-0.170004,-0.529055,1521535097.816171
NA,NA,NA,-0.975961,-0.167387,-0.463480,1521535097.821177
NA,NA,NA,-0.979707,-0.166953,-0.355078,1521535097.826190
NA,NA,NA,-0.985250,-0.162078,-0.214828,1521535097.831200
NA,NA,NA,-0.988980,-0.159957,-0.057465,1521535097.836207
NA,NA,NA,-0.996027,-0.155973,0.107637,1521535097.841221
NA,NA,NA,-1.001062,-0.153547,0.251473,1521535097.846236
NA,NA,NA,-1.006469,-0.150129,0.364695,1521535097.851241
NA,NA,NA,-1.009027,-0.148254,0.445578,1521535097.856253
NA,NA,NA,-1.010344,-0.149652,0.471062,1521535097.861257
NA,NA,NA,-1.008035,-0.148887,0.451469,1521535097.866272
NA,NA,NA,-1.006043,-0.150016,0.382598,1521535097.871281
NA,NA,NA,-1.002125,-0.151996,0.271195,1521535097.876285
NA,NA,NA,-0.997113,-0.155723,0.132965,1521535097.881294
NA,NA,NA,-0.990914,-0.158582,-0.025176,1521535097.886301
NA,NA,NA,-0.985324,-0.160684,-0.189832,1521535097.891308
NA,NA,NA,-0.980695,-0.165094,-0.326477,1521535097.896319
NA,NA,NA,-0.977598,-0.167211,-0.448371,1521535097.901333
